pub_date,media_name,title,description,movie_id
2020-02-05 15:02:00,Naver News,"지현준, 영화 '남산의 부장들'로 '차세대 신스틸러' 탄생",영화 '남산의 부장들'의 한장면. 사진=키이스트  배우 지현준이 영화 '남산의 부장들'로 올해 열일 행보를 시작했다. 지난달 22일 개봉해 430만 관객을 돌파하며 흥행 순항 중인 영화 '남산의 부장들'에서 지현준은 미국... ,the_man_standing_next
2020-02-05 08:14:00,Naver News,"[영화랭킹] '남산의 부장들', 2주째 박스오피스 1위…435만 돌파",영화 '남산의 부장들'이 개봉 2주 연속 박스오피스 정상을 지키고 있다. 영화 '남산의 부장들' 포스터 [사진=㈜쇼박스] 2020.02.05 jjy333jjy@newspim.com 5일 오전 영화진흥위원회 영화관입장권 통합전산망에 따르면... ,the_man_standing_next
2020-02-04 16:12:00,Naver News,"[이화섭의 아니면말고!] 영화 '남산의 부장들', 사건 묘사가 중요한게 ...",설날 특선영화를 뒤로하고 명절 음식에 무거워진 엉덩이를 들어올려 영화관으로 간 분들이 이번 설 연휴에 가장 많이 선택한 영화는 '남산의 부장들' 이었습니다. 박스오피스 집계를 살펴보니 '남산의 부장들'은 이번 설... ,the_man_standing_next
2020-02-04 15:31:00,Naver News,영화 ‘남산의 부장들’로 남산 다크투어 뜨나,4일 현재 누적 관객 숫자 430만명을 기록 중인 영화 ‘남산의 부장들’로 남산 다크투어가 조명받고 있다. 박정희 대통령을 살해한 10·26 사태를 영화화한 ‘남산의 부장들’은 4월 총선을 앞두고 정치성이 다분한 소재로... ,the_man_standing_next
2020-02-04 15:04:00,Naver News,영화 &lt;남산의 부장들&gt;: 민주화 운동은 절대선(善)인가,이번 주 박욱주 박사님의 영화평론 ‘브리콜라주 인 더 무비’에서는 지난 주에 이어 박스오피스 1위를 달리며 400만 관객을 돌파한 영화 &lt;남산의 부장들(The Man Standing Next)&gt;에 대해 살펴봅니다. 동명의 논픽션을 원작으로... ,the_man_standing_next
2020-02-04 08:04:00,Naver News,[영화랭킹] '남산의 부장들' 13일 연속 박스오피스 정상,영화 '남산의 부장들'이 개봉 13일째 박스오피스 정상을 지켰다. 영화 '남산의 부장들' 포스터 [사진=㈜쇼박스] 2020.02.04 jjy333jjy@newspim.com 4일 오전 영화진흥위원회 영화관입장권 통합전산망에 따르면 '남산의... ,the_man_standing_next
2020-02-03 09:51:00,Naver News,영화 '남산의 부장들' 손익분기점 돌파 언제쯤?…'1위 자리는 지키고 있...,실화를 모티브로 한 영화 '남산의 부장들'이 신종 코로나바이러스(우한 폐렴) 여파에 주춤하는 모습을 보이고 있다. '남산의 부장들'이 언제 손익분기점 돌파 소식을 전해올지 주목된다. 3일 영화 진흥위원회 영화관... ,the_man_standing_next
2020-02-03 08:17:00,Naver News,"'남산의 부장들', 해외 배급사들의 호평 러쉬…'올해 가장 높은 수익 기...","영화 '남산의 부장들'이 국내 극장가를 넘어 해외 판매에서도 유의미한 성적을 내고 있다. '남산의 부장들'은 1979년, 제2의 권력자라 불리던 중앙정보부장(이병헌)이 대한민국 대통령 암살사건을 벌이기 전 40일 간의... ",the_man_standing_next
2020-02-03 08:00:00,Naver News,[영화랭킹] '남산의 부장들' 400만·'히트맨' 200만 돌파,영화 '남산의 부장들'이 주말 400만 돌파에 성공했다. 영화 '남산의 부장들' 포스터 [사진=㈜쇼박스] 2020.02.03 jjy333jjy@newspim.com 3일 오전 영화진흥위원회 영화관입장권 통합전산망에 따르면 '남산의 부장들'은 1월... ,the_man_standing_next
2020-02-02 10:22:00,Naver News,"'남산의 부장들', 11일째 400만 돌파x'히트맨'도 200만 넘었다 '韓영화 선...","한국 영화 '남산의 부장들'과 '히트맨'이 각각 400만, 200만을 돌파했다. 2일 영화진흥위원회 영화관입장권통합전산망 집계에 따르면, '남산의 부장들'은 지난 1일 하루 1,384개 스크린에서 21만 4,009명의 관객을... ",the_man_standing_next
2020-02-01 21:58:00,Naver News,영화 '남산의 부장들' 천만 영화 청신호 …개봉 11일째 400만 돌파,영화 '남산의 부장들'이 400만 관객을 돌파해 천만 영화의 청신호가 켜졌다. 1일 개봉 11일 째를 맞이한 '남산의 부장들'은 1979년 대한민국 제2의 권력자로 불리던 중앙정보부장 김규평(이병헌 분)이 대통령 암살 사건을... ,the_man_standing_next
2020-02-01 17:25:00,Naver News,영화 '남산의 부장들' 400만 돌파…배우들 감사 인사,2020년 새해 극장가를 사로잡으며 흥행몰이 중인 영화 '남산의 부장들'이 개봉 11일 만에 400만 관객을 돌파했다. 1일 영화진흥위원회 통합전산망에 따르면 '남산의 부장들'은 이날 400만 관객을 넘어서며 흥행을... ,the_man_standing_next
2020-02-01 10:04:00,Naver News,"'남산의 부장들', 박스오피스 1위 유지…400만 돌파 영화 된다",쇼박스 영화 '남산의 부장들'이 400만 돌파 영화가 된다. 1일 영화진흥위원회 통합전산망에 따르면 영화 '남산의 부장들'(우민호 감독)은 지난 1월 31일 13만 879명의 관객을 모아 박스오피스 1위를 기록했다.... ,the_man_standing_next
2020-02-01 09:53:00,Naver News,‘남산의 부장들’ 387만·‘히트맨’ 187만‥한국영화 순항중,"영화 '남산의 부장들'과 '히트맨' 등 한국영화가 흥행 순항중이다. 1일 영화진흥위원회 영화관 입장권 통합 전산망에 따르면 '남산의 부장들'은 1월 31일 하루 13만 879명, 누적관객수 387만4459명을 동원하며 박스오피스... ",the_man_standing_next
2020-02-01 09:48:00,Naver News,[영화순위] CGV·메가박스·롯데시네마 오늘(1일) 예매율 1위 '남산의 부...,영화 '남산의 부장들'과 '히트맨'이 토요일인 1일 현재 상영 중인 영화 예매율 1위에 등극했다.이날 CGV와 메가박스에 따르면 예매율 1위는 '남산의 부장들'이 차지했다. 롯데시네마 예매율 1위는 '히트맨'이 올랐다.예매율... ,the_man_standing_next
2020-02-01 06:53:00,Naver News,"400만 앞둔 '남산의 부장들' 영화순위 1위, '히트맨' 그 뒤 추격",지난달 22일 개봉한 한국 영화 '남산의 부장들'이 영화순위 1위를 차지했다. 같은 날 개봉한 한국 영화 '히트맨'은 그 뒤를 바짝 쫓고 있다. 1일 영화진흥위원회 영화관입장권통합전산망에 따르면 '남산의 부장들'은... ,the_man_standing_next
2020-02-01 05:13:00,Naver News,"영화 '남산의 부장들', 가장 보고 싶은 영화 1위…'우한폐렴' 여파 이겨...","영화 '남산의 부장들'이 가장 보고 싶은 영화 1위를 차지했다. 최근 온라인 조사 회사 피앰아이(PMI)가 '궁금해결리워드앱, 무엇이든 물어볼! 헤이폴!'을 통해 20-50대 남녀 5,000명을 대상으로 조사한 결과, '남산의... ",the_man_standing_next
2020-01-31 09:36:00,Naver News,[영화순위] CGV·메가박스·롯데시네마 오늘(31일) 예매율 1위 '남산의 부...,영화 '남산의 부장들'과 '히트맨'이 금요일인 31일 현재 상영 중인 영화 예매율 1위에 등극했다.이날 CGV와 메가박스에 따르면 예매율 1위는 '남산의 부장들'이 차지했다. 롯데시네마 예매율 1위는 '히트맨'이 올랐다.... ,the_man_standing_next
2020-01-31 09:19:00,Naver News,'남산의 부장들' BTS→진중권 관람 인증…韓 오피니언 리더들이 반한 영...,영화 '남산의 부장들'(감독 우민호)이 폭발적인 입소문을 이어가고 있는 가운데 화려한 팬덤을 자랑하는 아이돌부터 언론 논객까지 각계각층의 오피니언 리더들의 관람 인증으로 화제를 더하고 있다. '남산의 부장들'은... ,the_man_standing_next
2020-01-31 08:26:00,Naver News,[영화랭킹] '남산의 부장들' 370만 돌파…9일 연속 박스오피스 정상,영화 '남산의 부장들'이 개봉 9일째 박스오피스 정상을 지키고 있다. 영화 '남산의 부장들' 포스터 [사진=㈜쇼박스] 2020.01.31 jjy333jjy@newspim.com 31일 오전 영화진흥위원회 영화관입장권 통합전산망에 따르면 '남산의... ,the_man_standing_next
2020-01-31 06:45:00,Naver News,'남산의 부장들' 손익분기점 돌파 가능?…실화 배경 영화의 힘,실화를 바탕으로 하는 영화 '남산의 부장들'이 손익분기점 돌파에 성공할 수있을지 여부에 관심이 쏠리고 있다. 31일 영화진흥위원회 영화관입장권 통합전산망에 따르면 전일 기준 영화 '남산의 부장들'은 전국... ,the_man_standing_next
2020-01-31 06:20:00,Naver News,[조대영 영화읽기]‘남산의 부장들’,그런 점에서 영화 ‘남산의 부장들’은 대통령 암살의 이유를 영화적인 상상력을 통해 추측해 보는 영화다. 그러니까 이 영화는 10·26사건에 대한 우민호 감독의 해석이라고 할 수 있다. 이를 위해 감독은 팩트의 역사를... ,the_man_standing_next
2020-01-30 18:00:00,Naver News,"[최신영화순위] ‘남산의 부장들’ 8일째 1위, 360만 돌파",영화 '남산의 부장들'이 개봉 8일 연속 박스오피스 1위를 유지하며 흥행몰이중이다. 30일 KOFIC 영화관입장권 통합전산망 집계에 따르면 '남산의 부장들'이 29일 하루 동안 21만21966 명의 관객을 추가해 한국... ,the_man_standing_next
2020-01-30 11:10:00,Naver News,실력파 스탭들 내공→웰메이드 영화 ‘남산의 부장들’,"영화 ‘남산의 부장들(감독 우민호)’은 1979년, 제2의 권력자라 불리던 중앙정보부장(이병헌)이 대한민국 대통령 암살사건을 벌이기 전 40일간의 이야기를 그린 영화다. 먼저 고락선 촬영감독은 ‘내부자들’ ‘범죄와의... ",the_man_standing_next
2020-01-30 10:18:00,Naver News,"영화 ‘남산의 부장들’, 관객수 360만명 돌파… 8일째 1위",영화 ‘남산의 부장들’(감독 우민호)이 개봉 8일 연속 박스오피스 1위를 유지하며 관객수 360만명을 돌파했다. 30일 오전 영화진흥위원회 영화관입장권통합전산망 집계에 따르면 ‘남산의 부장들’은 지난 29일... ,the_man_standing_next
2020-01-30 09:10:00,Naver News,"'남산의 부장들', 음악·미술·촬영 3박자 완벽...'웰메이드' 영화 입증",400만 돌파를 앞두고 있는 영화 '남산의 부장들'이 연일 압도적 박스오피스 1위를 기록 중이다. '남산의 부장들'이 뜨거운 입소문을 이어가고 있는 이유 중 하나는 바로 웰메이드 영화를 담당해온 실력파 스태프들의... ,the_man_standing_next
2020-01-30 08:07:00,Naver News,"[영화랭킹] '남산의 부장들', 연휴 흥행세 이어가…362만 돌파",영화 '남산의 부장들'이 개봉 8일째 박스오피스 정상을 지키며 흥행세를 이어가고 있다. 영화 '남산의 부장들' 포스터 [사진=㈜쇼박스] 2020.01.30 jjy333jjy@newspim.com 30일 오전 영화진흥위원회 영화관입장권... ,the_man_standing_next
2020-01-29 18:42:00,Naver News,[팩트체크] 예술을 가장한 정치선동… 영화 '남산의 부장들'의 불순한 ...,바로 2020년 4월 15일 총선을 앞두고 개봉된 영화 ‘남산의 부장들’이다. 대법원에서 ‘내란목적 살인 및 내란 수괴 미수죄’로 사형 판결을 받고 교수형에 처해진 김재규를 ‘영웅화’하려는 불순한 정치적 의도가 담긴... ,the_man_standing_next
2020-01-29 08:30:00,Naver News,문재인 대통령이 꼭 봐야할 영화 ‘남산의 부장들’,더욱이 영화관람을 마치고 나오면서 느낀 소회는 영화 ‘남산의 부장들’이 다룬 1979년 대통령 암살사건이 이제 어제의 비극적 현대 정치사로 끝났으면 좋겠다는 생각이었다. 그리고 더 이상 이러한 비극적 현대정치사가... ,the_man_standing_next
2020-01-28 16:08:00,Naver News,"예스24, 영화 '남산의 부장들' 개봉 첫 주 예매 순위 1위","국내 최대 영화 예매 사이트 예스24 영화 예매 순위에서는 &lt;남산의 부장들&gt;이 예매율 52.1%로 개봉 첫 주 예매 순위 1위에 올랐다. &lt;남산의 부장들&gt;은 1979년, 제2의 권력자라 불리던 중앙정보부장이 대통령 암살사건을... ",the_man_standing_next
2020-01-28 09:52:00,Naver News,“영화 ‘남산의 부장들’은 역사의 백미러(back mirror)” | -기사에서 ...,"흔들린 총성, 그날의 총성...영화 속으로 영화 '남산의 부장들'의 포스터 영화는 1979년 10월 26일 박정희 대통령 암살사건 발생 40일 전부터 시작됐다. 스토리의 중심에는 청와대와 중앙정보부, 육군 본부에 몸담았던 주요... ",the_man_standing_next
2020-01-28 08:04:00,Naver News,[영화랭킹] '남산의 부장들' 설 연휴 극장가 완승…322만 돌파,영화 '남산의 부장들'이 설 연휴 극장가 최종 승자가 됐다. 영화 '남산의 부장들' 포스터 [사진=㈜쇼박스] 2020.01.28 jjy333jjy@newspim.com 28일 오전 영화진흥위원회 영화관입장권 통합전산망에 따르면 '남산의 부장들... ,the_man_standing_next
2020-01-28 05:33:00,Naver News,"'미스터 주: 사라진 VIP', 한국 영화 대전 속 성적?…경쟁작은 '남산의 ...","'미스터 주: 사라진 VIP'가 기록한 성적은 지난 22일 함께 개봉한 또 다른 한국 영화 '남산의 부장들', '히트맨'과 비교하면 다소 아쉬운 수치다. 같은날 박스오피스 2위에 이름을 올린 '히트맨'은 전국 32만8605명의... ",the_man_standing_next
2020-01-28 00:14:00,Naver News,"영화 '남산의 부장들', 300만 넘어 1000만 갈까?","영화 '남산의 부장들', 300만 넘어 1000만 갈까? 영화 ‘남산의 부장들’의 흥행세가 심상치않다. 27일 영진위 영화관입장권 통합전산망 집계에 따르면 ‘남산의 부장들’은 지난 22일 개봉 이래 누적 관객 수... ",the_man_standing_next
2020-01-27 23:24:00,Naver News,설 연휴 특수 누린 극장가...영화 '남산의 부장들'300만 · '히트맨'100만...,"'남산의 부장들'의 이병헌, 이성민, 곽도원, 이희준, 우민호 감독이 환한 미소로 300만 관객을 향해 감사의 인사를 전했다./사진=쇼박스 인터뷰365 이수진기자 = 이병헌·이성민·곽도원 주연의 영화 '남산의 부장들'이... ",the_man_standing_next
2020-01-27 20:16:00,Naver News,'남산의 부장들' 300만 관객 돌파…천만영화 베테랑ㆍ도둑들과 같은 속...,비즈엔터 윤준필 기자 | 영화 '남산의 부장들'이 개봉 6일째 300만 관객을 돌파했다. 27일 영화진흥위원회 통합전산망 집계에 따르면 이날 오후 누적관객수 300만2304명을 기록했다. 전날 200만명을 돌파한 데 이어... ,the_man_standing_next
2020-01-27 17:23:00,Naver News,"영화 '남산의 부장들', 개봉 6일째 300만↑",영화 '남산의 부장들'(감독 우민호)이 개봉 6일째 300만 관객을 돌파했다. 27일 배급사 쇼박스와 영화진흥위원회 통합전산망에 따르면 지난 22일 개봉한 '남산의 부장들'은 이날 오후 300만 관객을 넘겼다. 200만... ,the_man_standing_next
2020-01-27 17:10:00,Naver News,영화 '남산의 부장들' 6일 만에 300만 관객 동원,전날 200만 명 돌파 이어 하루 만에 300만 넘겨 홍승완 기자 veryhong@ajunews.com 영화 '남산의 부장들' 화이팅 (서울=연합뉴스) 진연수 기자 = 15일 오후 서울 용산구 CGV 용산아이파크몰에서 열린 영화 '남산의... ,the_man_standing_next
2020-01-27 11:44:00,Naver News,"영화 ‘남산의 부장들’, 장르화된 역사적 사건",영화 &lt;남산의 부장들&gt; 스틸 이미지 주연 배우 이병헌의 캐릭터 또한 익숙하게 활용된다. 영화의 드라마를 저변에서 이루는 감정선은 김규평과 박 대통령의 애증 관계다. 김규평은 박 대통령의 장기 독재를 둘러싼 이상... ,the_man_standing_next
2020-01-27 09:48:00,Naver News,'백년전쟁'보다 해악이 많은 영화 '남산의 부장들',"조우석 언론인영화 '남산의 부장들'이 설 연휴를 전후해 박스오피스 1위를 달린 것으로 집계됐다. 개봉 5일째에 200만 관객을 돌파했는데, 이 속도는 1980년대를 다뤘던 영화 '1987'(723만 명 관람)이 개봉 6일째에 200만 관객... ",the_man_standing_next
2020-01-26 20:40:00,Naver News,"영화 &lt;남산의 부장들&gt;: 독재 vs 민주 정치, 기독교적 평가",이번 주 박욱주 박사님의 영화평론 ‘브리콜라주 인 더 무비’에서는 설 명절 박스오피스 1위를 달리고 있는 영화 &lt;남산의 부장들(The Man Standing Next)&gt;에 대해 살펴봅니다. 동명의 논픽션을 원작으로 박정희 전 대통령이... ,the_man_standing_next
2020-01-26 13:20:00,Naver News,영화 '남산의 부장들' 개봉 5일만에 200만 돌파,영화 '남산의 부장들'이 개봉 5일만에 관객 200만명을 끌어모았다. 26일 영화진흥위원회에 따르면 영화 '남산의 부장들'이 이날 오전 관객을 21만5000명 넘게 동원해 누적 관객 수는 203만7448명을 기록했다. 영화... ,the_man_standing_next
2020-01-26 13:04:00,Naver News,영화 '남산의 부장들' 200만 돌파 인증샷..이병헌·이성민·곽도원·이희...,"이희준, 이성민, 이병헌, 우민호, 곽도원 /사진=쇼박스 이병헌부터 이희준까지, 영화 '남산의 부장들'(감독 우민호)이 누적 관객 200만명 돌파를 기념하는 인증샷을 공개했다. 배급사 쇼박스 측은 26일 '남산의 부장들... ",the_man_standing_next
2020-01-26 11:53:00,Naver News,"영화 '남산의 부장들', 개봉 5일만에 200만명 돌파",영화 '남산의 부장들'이 개봉 5일만에 관객 200만명을 넘겼다. 26일 영화진흥위원회 영화관입장권통합전산망에 따르면 영화 '남산의 부장들'이 이날 오전 관객을 21만5000명 넘게 동원해 누적 관객 수는... ,the_man_standing_next
2020-01-26 08:46:00,Naver News,"‘남산의 부장들’, 개봉 5일째 200만 돌파…설 연휴 진정한 화제의 영...","개봉 3일째 100만 관객을 돌파하며 흥행 질주 중인 영화 &lt;남산의 부장들&gt;이 1월 26일 200만 관객을 돌파하는 기염을 토했다. 은 1979년, 제2의 권력자라 불리던 중앙정보부장(이병헌)이 대한민국 대통령 암살사건을 벌이기... ",the_man_standing_next
2020-01-26 04:13:00,Naver News,영화 '남산의 부장들' 쿠키 영상 있나?…손익분기점까지 관심 UP,영화 '남산의 부장들'이 설 연휴를 앞두고 극장가를 뜨겁게 달구고 있다. 이에 영화 '남산의 부장들'의 쿠키 영상 유무와 손익분기점까지 관심이 뜨겁다. 지난달 22일 개봉한 영화 '남산의 부장들'은 쿠키 영상이 없으며... ,the_man_standing_next
2020-01-25 13:32:00,Naver News,연휴 극장가는 한국영화가 강세... '남산의 부장들' 박스오피스 1위,"이 중에서 한국영화 ’남산의 부장들‘과 ’히트맨‘이 1, 2위의 인기를 차지하고 있다. 24일 영화진흥위원회 통합전산망 집계에 따르면 '남산의 부장들'은 개봉 3일만에 약 112만 관객들 기록했다. 개봉과 동시에... ",the_man_standing_next
2020-01-25 10:30:00,Naver News,"‘남산의 부장들’, 전세대 通한 화제의 영화","영화 ‘남산의 부장들(감독 우민호)’은 1979년, 제2의 권력자라 불리던 중앙정보부장(이병헌)이 대한민국 대통령 암살사건을 벌이기 전 40일간의 이야기를 그린 영화로 동명의 논픽션 베스트셀러를 원작으로 한국... ",the_man_standing_next
2020-01-25 10:02:00,Naver News,[인터뷰] 영화 ‘남산의 부장들’ 원작자 김충식 가천대 부총장,설 개봉영화 ‘남산의 부장들’을 통해서다. 이 영화는 저격 사건 이전 40일간의 드라마틱한 이야기를 중앙정보부를 중심으로 밀도 있게 전한다. 이병헌 이성민 곽도원 이희준 김소진 등 빼어난 배우들과 ‘내부자들’의... ,the_man_standing_next
2020-01-25 08:30:00,Naver News,개봉 3일 만에 100만 관객 돌파한 영화 '남산의 부장들',디지털뉴스팀 = 영화 '남산의 부장들'이 100만 관객을 돌파했다. 지난 24일 영화진흥위원회 통합전산망에 따르면 '남산의 부장들'은 개봉 3일째인 이날 오후 100만 관객을 돌파했다. 개봉과 동시에 연일 박스오피스 1위에... ,the_man_standing_next
2020-01-24 21:51:00,Naver News,실화 바탕 영화 '남산의 부장들' 100만 관객 돌파…관객 호평 후기에 입...,실화 사건에 모티브를 둔 영화 '남산의 부장들'이 개봉 3일째 100만 관객 돌파에 성공했다. 영화 개봉 이후 이어지는 호평 후기 등도 관객수 몰이에 영향을 미친 것으로 보인다. 24일 영화 진흥위원회 영화관 입장권... ,the_man_standing_next
2020-01-24 15:06:00,Naver News,"이병헌 ‘남산의 부장들’, 설 연휴 전세대 관통할 화제의 영화 “드라...",2020년 1월 22일(수) 개봉과 동시에 설 연휴 극장가를 뜨겁게 달구고 있는 영화 ‘남산의 부장들’이 전세대를 관통하는 하나의 화제거리를 갖춘 영화로 주목 받고 있다. ‘남산의 부장들’이 개봉과 동시에 연일... ,the_man_standing_next
2020-01-24 13:44:00,Naver News,[이시각 연예스포츠 핫뉴스] 2020 설 특선영화·남산의 부장들 박스오피...,"'2020 설 특선영화' 전체기사 보기 ◇ '남산의 부장들' 개봉 첫날 박스오피스 1위 등극 영화 '남산의 부장들'이 개봉 첫날 박스오피스 1위에 등극하며, 설 연휴 흥행 신호탄을 쐈다. 24일 영진위... ",the_man_standing_next
2020-01-24 11:37:00,Naver News,[책영사] 남산의 부장들: 이병헌 이성민 곽도원 이희준이 한 영화에서 ...,"영화 &lt;남산의 부장들&gt;, 청취자 여러분은 어떻게 보셨나요? 댓글과 메일로 여러분의 이야기 기다리겠습니다. 새해 복 많이 받으세요!(글 인턴 서예서, 감수 MAX) 진행: MAX 출연: 라미, 안군, 씬디, 청취자 올림최님... ",the_man_standing_next
2020-01-24 10:24:00,Naver News,[주말e영화] '남산의 부장들'‧'히트맨'‧'미스터 주' 설 연휴 극장가 한...,"영화 '남산의 부장들', '히트맨', '미스터 주:사라진 VIP'. [사진=각 배급사] 이번 주말은 짧은 설 연휴를 즐기기 위해 극장가에 관객이 몰릴 것으로 전망된다. 이 가운데 개봉 첫날 압도적인 스코어로 박스오피스 정상에... ",the_man_standing_next
2020-01-24 08:53:00,Naver News,"'대화도 대국적으로'…'남산의 부장들', 설 연휴 전 세대 관통할 영화",영화 '남산의 부장들'(감독 우민호)이 전 세대를 관통하는 하나의 화제거리를 갖춘 영화로 주목 받고 있다. '남산의 부장들'이 개봉과 동시에 연일 박스오피스 1위에 등극하며 폭발적인 반응을 낳고 있다. 이에 본격적인... ,the_man_standing_next
2020-01-24 08:24:00,Naver News,"'남산의 부장들', 설 연휴 전 세대 관통할 영화 탄생…대화도 대국적으...",영화 ‘남산의 부장들’(우민호 감독)이 전세대를 관통하는 영화로 주목 받고 있다. ‘남산의 부장들’이 개봉과 동시에 연일 박스오피스 1위에 등극하고 있다. 이에 본격적인 설 연휴가 시작되는 24일부터 극장가로... ,the_man_standing_next
2020-01-24 08:00:00,Naver News,[설 연휴 극장가] '남산의 부장들' '히트맨'등 인기몰이...2020 설 특선영...,영화 '남산의 부장들'이 개봉과 동시에 박스오피스 1위를 차지하면서 설 연휴 극장가의 흥행 스타트를 끊었다. 이에 설 연휴 기간 동안 얼마나 많은 관객 수를 모을지 귀추가 주목된다. 지난 23일... ,the_man_standing_next
2020-01-24 07:01:00,Naver News,영화 '남산의 부장들' 개봉 첫날 1위.. 설 연휴 강타하나,영화 '남산의 부장들'이 개봉 첫날 박스오피스 1위에 올랐다. 23일 영화진흥위원회 영화관입장권통합전산망의 집계에 따르면 '남산의 부장들'은 개봉 첫날인 지난 22일 1363개 스크린에서 25만7799명의 관객을 동원하며... ,the_man_standing_next
2020-01-23 15:44:00,Naver News,[극장가] 설 연휴 한국 영화 삼파전…25만 관객 '남산의 부장들' 압도적...,"▲ 영화 '남산의 부장들' ©쇼박스 이번 설 연휴(24~27일) 극장가는 한국 영화 삼파전이 됐다. 22일 '미스터 주: 사라진 VIP'와 '히트맨', '남산의 부장들'이 동시 출격한 것. 이 중 영화 '남산의 부장들'이 개봉 첫날... ",the_man_standing_next
2020-01-23 14:46:00,Naver News,영화 '남산의 부장들'..2020년 차지철·김재규 누구?,영화 '남산의 부장들'은 인간의 끊임없는 탐욕을 그리면서 권력이 한 쪽으로 집중되면 일어나는 비극을 시사하고 있다. 사진 출처 : Daum 영화 &lt;남산의 부장들&gt;이 개봉했다. 메가폰을 잡은 우민호 감독은 &lt;마약왕(2017)... ,the_man_standing_next
2020-01-23 10:22:00,Naver News,"'남산의 부장들' 압도적 1위, 韓 영화 박스오피스 석권",영화 '남산의 부장'이 박스오피스 1위를 기록했다. 23일 영화진흥위원회 통합전산망에 따르면 영화 '남산의 부장들'(감독 우민호·제작 하이브미디어코프)이 개봉 첫날인 22일 25만2114명의 관객을 동원해 박스오피스... ,the_man_standing_next
2020-01-23 07:52:00,Naver News,"[영화랭킹] ‘남산의 부장들’, 먼저 웃었다… 개봉 첫 날 25만 관객 동...","‘해치지않아’는 4위로 물러나게 됐으며 이날 개봉한 애니메이션 영화 ‘스파이스 지니어스’는 5위로 출발하게 됐다. 각 2만 3119명, 2만 1488명의 관객 수를 모았다. [더셀럽 / 사진= 영화 '남산의 부장들' 캡처]",the_man_standing_next
2020-01-23 07:44:00,Naver News,"이병헌, 영화 '남산의 부장들' 촬영현장 공개…이성민-곽도원-이희준 '...","이병헌, 곽도원, 이성민, 이희준 / 사진=이병헌 인스타그램 배우 이병헌이 자신이 출연한 영화 '남산의 부장들'의 촬영 현장을 공개했다. 이병헌은 지난 22일 자신의 인스타그램에 사진을 게재했다. 공개된 사진 속에는... ",the_man_standing_next
2020-01-22 11:46:00,Naver News,[인터뷰] 우민호 감독 “남자들의 충성에서 미스터리한 총성으로” (영...,"1979년 10월 26일 저녁, 청와대 인근 중앙정보부(국정원-안기부의 전신)의 궁정동안가(안전가옥)에서 일어났던 총격 사건이 영화로 만들어졌다. &lt;내부자들&gt;의 우민호 감독의 신작 &lt;남산의 부장들&gt;이다. ‘남산’은 당시... ",the_man_standing_next
2020-01-22 11:29:00,Naver News,이병헌의 '남산의 부장들'-권상우의 '히트맨'-이성민의 '미스터 주' 개봉...,"영화 '남산의 부장들'과 '히트맨', '미스터 주'는 22일 오전을 기준으로 전국 동시 개봉했다. 설 연휴 기대작으로 불리는 세 작품이 같은날 개봉하며 어떤 작품이 먼저 웃게 될지 주목된다. # 믿고 보는 배우 이병헌과... ",the_man_standing_next
2020-01-22 11:04:00,Naver News,"웰메이드 ‘남산의 부장들’, 설 영화 경쟁 두렵지 않네 [씨네리뷰]","배우의 연기, 연출, 각본 등 무엇 하나 빠지지 않는 완벽한 웰메이드 영화 ’남산의 부장들‘은 전국 극장에서 만날 수 있다. [더셀럽 / 사진= 영화 '남산의 부장들' 포스터, 스틸컷]",the_man_standing_next
2020-01-22 10:10:00,Naver News,설 韓영화 3파전 시작…'남산의 부장들' 압도적 스타트,묵직한 배우군단을 앞세워 10.26을 다시 그려낸 영화 '남산의 부장들'이 압도적인 기세로 출발을 알렸다. 22일 오전 영화진흥위원회 영화관입장권 통합전산망에 따르면 이날 오전 9시40분 기준 '남산의 부장들'은 49.3%의... ,the_man_standing_next
2020-01-22 09:01:00,Naver News,"[인터뷰] 영화 '남산의 부장들' 우민호 감독, 냉정과 열정 사이…'새로...",21일 오후 서울 종로구 삼청동에 위치한 한 카페에서 만난 우민호 감독과 영화 '남산의 부장들'에 대한 이야기를 나눴다. 영화 '남산의 부장들'은 동명의 논픽션을 원작으로 하는 작품이다. 대신 영화에 등장하는 캐릭터... ,the_man_standing_next
2020-01-22 08:18:00,Naver News,"'남산의 부장들', 동시 개봉 韓 영화 3편 중 예매율 1위","영화 '남산의 부장들'(감독 우민호)이 설 연휴를 앞두고 동시 개봉한 한국 영화 중 예매율 선두를 차지했다. 22일 오전 8시 5분 기준 영화진흥위원회 영화관입장권 통합전산망에 따르면, '남산의 부장들'의 예매율은... ",the_man_standing_next
2020-01-22 07:38:00,Naver News,"'남산의 부장들', 개봉일 예매율 48.7% 1위…韓 영화 설 3파전 시작","영화 '남산의 부장들' '히트맨' '미스터 주: 사라진 VIP'가 22일 개봉한 가운데, '남산의 부장들'이 가장 높은 예매율을 유지하고 있다. 22일 영화진흥위원회 영화관 입장권 통합 전산망에 따르면 '남산의 부장들'은 48.7... ",the_man_standing_next
2020-01-21 17:07:00,Naver News,"[영화 리뷰] `남산의 부장들`, '각하, 정치를 좀 대국적으로 하십시오'","10·26 사건 40일 다룬 이야기 `대부`식 누아르 물로 풀어내 `내부자들` 우민호 연출과 이병헌의 `김재규` 연기 조화 '각하, 정치를 좀 대국적으로 하십시오.' 영화 '남산의 부장들'에서 김재규 중앙정보부장은 부마민주항쟁을... ",the_man_standing_next
